Date,Open,High,Low,Close,Adj Close,Volume
1990-02-07,0.29464301466941833,0.3035709857940674,0.2901790142059326,0.296875,0.2342388927936554,312446400
1990-02-08,0.296875,0.29910698533058167,0.2879459857940674,0.29464301466941833,0.2324777990579605,186636800
1990-02-09,0.29910698533058167,0.3080359995365143,0.296875,0.3058040142059326,0.24128411710262299,168078400
1990-02-12,0.3058040142059326,0.3080359995365143,0.3013390004634857,0.3035709857940674,0.23952214419841766,74916800
1990-02-13,0.3035709857940674,0.3125,0.3013390004634857,0.3080359995365143,0.24304510653018951,102166400
1990-02-14,0.3080359995365143,0.31026801466941833,0.3013390004634857,0.3058040142059326,0.24128411710262299,96062400
1990-02-15,0.3013390004634857,0.3058040142059326,0.29910698533058167,0.3058040142059326,0.24128411710262299,97966400
1990-02-16,0.3058040142059326,0.3080359995365143,0.3013390004634857,0.3013390004634857,0.2385270893573761,127209600
1990-02-20,0.29910698533058167,0.3013390004634857,0.29464301466941833,0.29910698533058167,0.23676027357578278,123244800
1990-02-21,0.2924109995365143,0.3058040142059326,0.2901790142059326,0.3035709857940674,0.2402937412261963,175907200
1990-02-22,0.3035709857940674,0.3080359995365143,0.29464301466941833,0.29464301466941833,0.23322679102420807,195182400
1990-02-23,0.2924109995365143,0.29910698533058167,0.2924109995365143,0.296875,0.23499347269535065,149956800
1990-02-26,0.29464301466941833,0.3058040142059326,0.29464301466941833,0.3035709857940674,0.2402937412261963,79609600
1990-02-27,0.3035709857940674,0.3058040142059326,0.29910698533058167,0.29910698533058167,0.23676027357578278,73953600
1990-02-28,0.29910698533058167,0.3035709857940674,0.296875,0.3035709857940674,0.2402937412261963,109334400
1990-03-01,0.29910698533058167,0.31026801466941833,0.296875,0.3058040142059326,0.24206139147281647,203896000
1990-03-02,0.29910698533058167,0.31026801466941833,0.296875,0.3013390004634857,0.2385270893573761,104899200
1990-03-05,0.29910698533058167,0.31026801466941833,0.29910698533058167,0.3080359995365143,0.24382808804512024,182470400
1990-03-06,0.3125,0.31473198533058167,0.3080359995365143,0.31473198533058167,0.249128520488739,156016000
1990-03-07,0.3125,0.3214290142059326,0.3125,0.3158479928970337,0.25001174211502075,204220800
1990-03-08,0.3191959857940674,0.33035698533058167,0.3125,0.328125,0.25972965359687805,223843200
1990-03-09,0.328125,0.3348209857940674,0.3236609995365143,0.329241007566452,0.2606130838394165,230473600
1990-03-12,0.3325890004634857,0.3348209857940674,0.3236609995365143,0.327008992433548,0.25884634256362915,163956800
1990-03-13,0.32589301466941833,0.3325890004634857,0.3236609995365143,0.329241007566452,0.2606130838394165,148579200
1990-03-14,0.328125,0.3325890004634857,0.32589301466941833,0.33035698533058167,0.2614964544773102,101785600
1990-03-15,0.32589301466941833,0.3392859995365143,0.32589301466941833,0.328125,0.25972965359687805,120232000
1990-03-16,0.35714301466941833,0.3638390004634857,0.34933000802993774,0.359375,0.2844657897949219,644761600
1990-03-19,0.36160698533058167,0.3794640004634857,0.35714301466941833,0.3783479928970337,0.2994840145111084,431793600
1990-03-20,0.37723198533058167,0.3839290142059326,0.3638390004634857,0.36941999197006226,0.292417049407959,391316800
1990-03-21,0.3683040142059326,0.37723198533058167,0.3683040142059326,0.3716520071029663,0.2941837012767792,152734400
1990-03-22,0.37276801466941833,0.37723198533058167,0.3638390004634857,0.3638390004634857,0.28799930214881897,231660800
1990-03-23,0.3683040142059326,0.3839290142059326,0.3660709857940674,0.37723198533058167,0.2986006736755371,227987200
1990-03-26,0.3794640004634857,0.3872770071029663,0.375,0.37723198533058167,0.2986006736755371,128060800
1990-03-27,0.375,0.37723198533058167,0.3683040142059326,0.375,0.29683396220207214,84604800
1990-03-28,0.375,0.376116007566452,0.3660709857940674,0.3683040142059326,0.2915337383747101,102939200
1990-03-29,0.3660709857940674,0.3705359995365143,0.3638390004634857,0.3671880066394806,0.2906503975391388,96891200
1990-03-30,0.35714301466941833,0.3660709857940674,0.35714301466941833,0.359375,0.2844657897949219,223350400
1990-04-02,0.35714301466941833,0.3627229928970337,0.3526790142059326,0.359375,0.2844657897949219,148769600
1990-04-03,0.36160698533058167,0.37276801466941833,0.36160698533058167,0.37276801466941833,0.2950672209262848,139708800
1990-04-04,0.3705359995365143,0.375,0.3638390004634857,0.3683040142059326,0.2915337383747101,149732800
1990-04-05,0.3660709857940674,0.3683040142059326,0.35714301466941833,0.359375,0.2844657897949219,108192000
1990-04-06,0.359375,0.3683040142059326,0.3549109995365143,0.3560270071029663,0.2818157374858856,118238400
1990-04-09,0.3549109995365143,0.3705359995365143,0.3526790142059326,0.3671880066394806,0.2906503975391388,105481600
1990-04-10,0.3683040142059326,0.375,0.3660709857940674,0.3683040142059326,0.2915337383747101,131320000
1990-04-11,0.3705359995365143,0.3839290142059326,0.3705359995365143,0.3794640004634857,0.3003672957420349,213158400
1990-04-12,0.3839290142059326,0.39285698533058167,0.3794640004634857,0.3861609995365143,0.305668443441391,211803200
1990-04-16,0.38839301466941833,0.3950890004634857,0.3861609995365143,0.390625,0.3092021048069,226889600
1990-04-17,0.3861609995365143,0.38839301466941833,0.3816959857940674,0.3861609995365143,0.305668443441391,131107200
1990-04-18,0.3861609995365143,0.390625,0.3794640004634857,0.3861609995365143,0.305668443441391,193446400
1990-04-19,0.37276801466941833,0.38504499197006226,0.35714301466941833,0.359375,0.2844657897949219,481476800
1990-04-20,0.36495500802993774,0.3705359995365143,0.3549109995365143,0.359375,0.2844657897949219,323523200
1990-04-23,0.359375,0.36160698533058167,0.3526790142059326,0.3549109995365143,0.2809322774410248,128352000
1990-04-24,0.35714301466941833,0.36160698533058167,0.34375,0.34598198533058167,0.2738644778728485,303732800
1990-04-25,0.34598198533058167,0.3482140004634857,0.34151801466941833,0.34598198533058167,0.2738644778728485,132574400
1990-04-26,0.3482140004634857,0.3526790142059326,0.3404020071029663,0.3470979928970337,0.2747478485107422,142161600
1990-04-27,0.3482140004634857,0.3526790142059326,0.34598198533058167,0.34933000802993774,0.2765147387981415,116412800
1990-04-30,0.3504459857940674,0.3549109995365143,0.3482140004634857,0.3515630066394806,0.2782822847366333,136393600
1990-05-01,0.3549109995365143,0.35714301466941833,0.3515630066394806,0.35379499197006226,0.28004881739616394,163609600
1990-05-02,0.3549109995365143,0.35714301466941833,0.3504459857940674,0.3549109995365143,0.2809322774410248,135430400
1990-05-03,0.3549109995365143,0.359375,0.3549109995365143,0.35714301466941833,0.2826991379261017,166308800
1990-05-04,0.35714301466941833,0.3638390004634857,0.3504459857940674,0.35714301466941833,0.2826991379261017,169534400
1990-05-07,0.3549109995365143,0.37276801466941833,0.3549109995365143,0.3705359995365143,0.2933005094528198,135990400
1990-05-08,0.3660709857940674,0.375,0.3660709857940674,0.37276801466941833,0.2950672209262848,112459200
1990-05-09,0.3716520071029663,0.375,0.3683040142059326,0.373883992433548,0.29595059156417847,97238400
1990-05-10,0.37276801466941833,0.37276801466941833,0.36160698533058167,0.36941999197006226,0.292417049407959,179043200
1990-05-11,0.36941999197006226,0.3816959857940674,0.3638390004634857,0.38058000802993774,0.3012508749961853,215241600
1990-05-14,0.3816959857940674,0.3816959857940674,0.3683040142059326,0.37276801466941833,0.2950672209262848,226385600
1990-05-15,0.36941999197006226,0.375,0.3660709857940674,0.37276801466941833,0.2950672209262848,149385600
1990-05-16,0.37276801466941833,0.37276801466941833,0.3660709857940674,0.3716520071029663,0.2941837012767792,87304000
1990-05-17,0.37276801466941833,0.37723198533058167,0.3660709857940674,0.3705359995365143,0.2933005094528198,153585600
1990-05-18,0.3683040142059326,0.3705359995365143,0.3526790142059326,0.3549109995365143,0.2809322774410248,258462400
1990-05-21,0.3526790142059326,0.35714301466941833,0.34598198533058167,0.3526790142059326,0.27994006872177124,262483200
1990-05-22,0.358258992433548,0.3705359995365143,0.35714301466941833,0.36941999197006226,0.2932284474372864,301089600
1990-05-23,0.3683040142059326,0.3794640004634857,0.3683040142059326,0.375,0.2976575493812561,207513600
1990-05-24,0.37723198533058167,0.37723198533058167,0.3705359995365143,0.375,0.2976575493812561,148131200
1990-05-25,0.3526790142059326,0.3638390004634857,0.3482140004634857,0.35714301466941833,0.28348347544670105,323321600
1990-05-29,0.35714301466941833,0.3683040142059326,0.3504459857940674,0.3660709857940674,0.29057005047798157,243208000
1990-05-30,0.3716520071029663,0.37276801466941833,0.3683040142059326,0.36941999197006226,0.2932284474372864,276819200
1990-05-31,0.3705359995365143,0.3705359995365143,0.3660709857940674,0.3683040142059326,0.2923426032066345,103084800
1990-06-01,0.36941999197006226,0.375,0.3638390004634857,0.3638390004634857,0.28879833221435547,157236800
1990-06-04,0.3638390004634857,0.3660709857940674,0.3549109995365143,0.3638390004634857,0.28879833221435547,179424000
1990-06-05,0.3660709857940674,0.3660709857940674,0.3482140004634857,0.3526790142059326,0.27994006872177124,299432000
1990-06-06,0.3482140004634857,0.3526790142059326,0.34598198533058167,0.3526790142059326,0.27994006872177124,211747200
1990-06-07,0.3526790142059326,0.3549109995365143,0.34375,0.3482140004634857,0.2763959467411041,186435200
1990-06-08,0.34375,0.34375,0.3348209857940674,0.34151801466941833,0.27108100056648254,333883200
1990-06-11,0.3370540142059326,0.3482140004634857,0.3370540142059326,0.3482140004634857,0.2763959467411041,157897600
1990-06-12,0.34933000802993774,0.36160698533058167,0.34598198533058167,0.36160698533058167,0.2870267629623413,165032000
1990-06-13,0.360491007566452,0.3638390004634857,0.3549109995365143,0.3549109995365143,0.2817118465900421,138947200
1990-06-14,0.35714301466941833,0.359375,0.3504459857940674,0.3549109995365143,0.2817118465900421,140324800
1990-06-15,0.3549109995365143,0.35714301466941833,0.34933000802993774,0.3526790142059326,0.27994006872177124,144144000
1990-06-18,0.3504459857940674,0.3526790142059326,0.3482140004634857,0.3504459857940674,0.27816763520240784,111395200
1990-06-19,0.3482140004634857,0.3549109995365143,0.342633992433548,0.35379499197006226,0.28082582354545593,157225600
1990-06-20,0.3560270071029663,0.359375,0.3549109995365143,0.35714301466941833,0.28348347544670105,154739200
1990-06-21,0.35714301466941833,0.375,0.35714301466941833,0.373883992433548,0.29677167534828186,208600000
1990-06-22,0.375,0.38058000802993774,0.3683040142059326,0.3705359995365143,0.29411426186561584,283976000
1990-06-25,0.3705359995365143,0.37276801466941833,0.359375,0.3683040142059326,0.2923426032066345,122001600
1990-06-26,0.37276801466941833,0.375,0.360491007566452,0.3627229928970337,0.28791263699531555,127254400
1990-06-27,0.3638390004634857,0.375,0.359375,0.3705359995365143,0.29411426186561584,97227200
1990-06-28,0.3816959857940674,0.3861609995365143,0.37276801466941833,0.3839290142059326,0.3047449290752411,249939200
1990-06-29,0.3839290142059326,0.40066999197006226,0.3816959857940674,0.3995540142059326,0.31714722514152527,325192000
1990-07-02,0.3973209857940674,0.3973209857940674,0.390625,0.39285698533058167,0.31183159351348877,135408000
1990-07-03,0.391741007566452,0.3973209857940674,0.390625,0.39285698533058167,0.31183159351348877,99500800
1990-07-05,0.390625,0.3950890004634857,0.3861609995365143,0.38839301466941833,0.3082882761955261,107464000
1990-07-06,0.38839301466941833,0.4017859995365143,0.3861609995365143,0.3995540142059326,0.31714722514152527,209059200
1990-07-09,0.4017859995365143,0.41964301466941833,0.3995540142059326,0.41629499197006226,0.33043551445007324,315459200
1990-07-10,0.41964301466941833,0.42410698533058167,0.4174109995365143,0.41964301466941833,0.3330928683280945,361424000
1990-07-11,0.4174109995365143,0.41964301466941833,0.40848198533058167,0.41964301466941833,0.3330928683280945,246153600
1990-07-12,0.4174109995365143,0.42410698533058167,0.4151790142059326,0.422991007566452,0.3357505202293396,182470400
1990-07-13,0.42410698533058167,0.4263390004634857,0.4174109995365143,0.4174109995365143,0.3313213586807251,230977600
1990-07-16,0.4174109995365143,0.420758992433548,0.40401801466941833,0.407366007566452,0.32334810495376587,179704000
1990-07-17,0.40848198533058167,0.4107140004634857,0.39285698533058167,0.3950890004634857,0.3136031925678253,136852800
1990-07-18,0.3973209857940674,0.4017859995365143,0.3839290142059326,0.3984380066394806,0.31626155972480774,288366400
1990-07-19,0.3638390004634857,0.3794640004634857,0.35714301466941833,0.37276801466941833,0.29588600993156433,585984000
1990-07-20,0.375,0.3794640004634857,0.3638390004634857,0.3660709857940674,0.29057005047798157,191844800
1990-07-23,0.3660709857940674,0.37276801466941833,0.35714301466941833,0.3705359995365143,0.29411426186561584,270188800
1990-07-24,0.375,0.37723198533058167,0.3660709857940674,0.376116007566452,0.29854336380958557,193916800
1990-07-25,0.375,0.3861609995365143,0.37276801466941833,0.37723198533058167,0.2994290888309479,104921600
1990-07-26,0.37723198533058167,0.3794640004634857,0.3660709857940674,0.36941999197006226,0.2932284474372864,80337600
1990-07-27,0.3683040142059326,0.37276801466941833,0.36160698533058167,0.36941999197006226,0.2932284474372864,62316800
1990-07-30,0.3638390004634857,0.3794640004634857,0.3638390004634857,0.3783479928970337,0.30031508207321167,85456000
1990-07-31,0.3794640004634857,0.3816959857940674,0.3705359995365143,0.375,0.2976575493812561,96006400
1990-08-01,0.375,0.3816959857940674,0.3705359995365143,0.3783479928970337,0.30031508207321167,93508800
1990-08-02,0.3683040142059326,0.390625,0.3683040142059326,0.38839301466941833,0.3082882761955261,223126400
1990-08-03,0.38839301466941833,0.390625,0.3549109995365143,0.3683040142059326,0.2923426032066345,268968000
1990-08-06,0.3482140004634857,0.36160698533058167,0.34375,0.3526790142059326,0.27994006872177124,179659200
1990-08-07,0.359375,0.3627229928970337,0.34598198533058167,0.3526790142059326,0.27994006872177124,198531200
1990-08-08,0.3526790142059326,0.3638390004634857,0.3526790142059326,0.358258992433548,0.2843693196773529,102536000
1990-08-09,0.359375,0.36160698533058167,0.3504459857940674,0.3526790142059326,0.27994006872177124,96387200
1990-08-10,0.34598198533058167,0.3504459857940674,0.34151801466941833,0.34598198533058167,0.2746243476867676,102704000
1990-08-13,0.3392859995365143,0.35714301466941833,0.33816999197006226,0.3560270071029663,0.2825976312160492,156116800
1990-08-14,0.35714301466941833,0.35714301466941833,0.3504459857940674,0.3549109995365143,0.2817118465900421,98168000
1990-08-15,0.35714301466941833,0.359375,0.3504459857940674,0.3504459857940674,0.27816763520240784,92052800
1990-08-16,0.3482140004634857,0.35379499197006226,0.34375,0.34375,0.27285268902778625,123894400
1990-08-17,0.34375,0.34375,0.3191959857940674,0.32589301466941833,0.25867876410484314,246108800
1990-08-20,0.32589301466941833,0.3348209857940674,0.3236609995365143,0.328125,0.2612375319004059,75062400
1990-08-21,0.3191959857940674,0.328125,0.31473198533058167,0.3236609995365143,0.2576834261417389,161044800
1990-08-22,0.33035698533058167,0.33035698533058167,0.311383992433548,0.313616007566452,0.24968619644641876,122718400
1990-08-23,0.3058040142059326,0.3125,0.29910698533058167,0.3080359995365143,0.2452436089515686,143696000
1990-08-24,0.31473198533058167,0.3214290142059326,0.31026801466941833,0.3169640004634857,0.25235167145729065,73416000
1990-08-27,0.328125,0.3392859995365143,0.3236609995365143,0.3370540142059326,0.26834636926651,117465600
1990-08-28,0.3348209857940674,0.342633992433548,0.3325890004634857,0.3404020071029663,0.2710118591785431,80192000
1990-08-29,0.3392859995365143,0.3404020071029663,0.328125,0.3325890004634857,0.2647913992404938,150931200
1990-08-30,0.3325890004634857,0.3348209857940674,0.3214290142059326,0.3236609995365143,0.2576834261417389,122595200
1990-08-31,0.3214290142059326,0.3325890004634857,0.3214290142059326,0.33035698533058167,0.2630144953727722,99456000
1990-09-04,0.32589301466941833,0.3348209857940674,0.32589301466941833,0.33035698533058167,0.2630144953727722,82745600
1990-09-05,0.3325890004634857,0.3325890004634857,0.3191959857940674,0.3214290142059326,0.25590652227401733,64052800
1990-09-06,0.3169640004634857,0.3214290142059326,0.31473198533058167,0.3191959857940674,0.2541285455226898,87628800
1990-09-07,0.3169640004634857,0.328125,0.313616007566452,0.3247770071029663,0.25857195258140564,58172800
1990-09-10,0.33035698533058167,0.33035698533058167,0.3191959857940674,0.3191959857940674,0.2541285455226898,75980800
1990-09-11,0.3214290142059326,0.32254499197006226,0.3013390004634857,0.3035709857940674,0.24168872833251953,178270400
1990-09-12,0.3080359995365143,0.3080359995365143,0.29910698533058167,0.3035709857940674,0.24168872833251953,100408000
1990-09-13,0.3080359995365143,0.31026801466941833,0.29464301466941833,0.3013390004634857,0.23991185426712036,97260800
1990-09-14,0.29910698533058167,0.3058040142059326,0.296875,0.3035709857940674,0.24168872833251953,113915200
1990-09-17,0.3035709857940674,0.31473198533058167,0.29910698533058167,0.3013390004634857,0.23991185426712036,77672000
1990-09-18,0.3013390004634857,0.3013390004634857,0.29464301466941833,0.297991007566452,0.2372463047504425,124611200
1990-09-19,0.296875,0.3013390004634857,0.2857140004634857,0.2901790142059326,0.2310267835855484,182459200
1990-09-20,0.2879459857940674,0.2879459857940674,0.27901801466941833,0.282366007566452,0.22480635344982147,100934400
1990-09-21,0.2857140004634857,0.2901790142059326,0.2767859995365143,0.28125,0.2239178568124771,153865600
1990-09-24,0.28125,0.28125,0.265625,0.2700890004634857,0.21503202617168427,138499200
1990-09-25,0.2723209857940674,0.2745540142059326,0.2611609995365143,0.26785698533058167,0.213254913687706,157953600
1990-09-26,0.26785698533058167,0.2723209857940674,0.265625,0.265625,0.21147792041301727,94136000
1990-09-27,0.26785698533058167,0.2723209857940674,0.25,0.25223198533058167,0.20081506669521332,142340800
1990-09-28,0.2544640004634857,0.2589290142059326,0.24330399930477142,0.2589290142059326,0.2061469703912735,176041600
1990-10-01,0.26339301466941833,0.2767859995365143,0.2611609995365143,0.2723209857940674,0.21680894494056702,155657600
1990-10-02,0.2767859995365143,0.2857140004634857,0.26339301466941833,0.264508992433548,0.2105894237756729,270984000
1990-10-03,0.265625,0.265625,0.23883900046348572,0.24107100069522858,0.19192922115325928,268240000
1990-10-04,0.23883900046348572,0.25,0.234375,0.25,0.19903810322284698,213494400
1990-10-05,0.24107100069522858,0.2566959857940674,0.24107100069522858,0.25,0.19903810322284698,99489600
1990-10-08,0.2566959857940674,0.2611609995365143,0.25223198533058167,0.26004499197006226,0.20703549683094025,61532800
1990-10-09,0.2544640004634857,0.2589290142059326,0.24776799976825714,0.25,0.19903810322284698,120579200
1990-10-10,0.24330399930477142,0.25,0.23214299976825714,0.23660700023174286,0.18837523460388184,147907200
1990-10-11,0.23883900046348572,0.24888400733470917,0.22767899930477142,0.24776799976825714,0.19726108014583588,205979200
1990-10-12,0.25223198533058167,0.2544640004634857,0.24107100069522858,0.25223198533058167,0.20081506669521332,228648000
1990-10-15,0.2544640004634857,0.2566959857940674,0.2377229928970337,0.24776799976825714,0.19726108014583588,201017600
1990-10-16,0.24553599953651428,0.24553599953651428,0.21651799976825714,0.22321400046348572,0.1777123510837555,305233600
1990-10-17,0.22544600069522858,0.23660700023174286,0.22321400046348572,0.23660700023174286,0.18837523460388184,309064000
1990-10-18,0.23660700023174286,0.2566959857940674,0.23660700023174286,0.2544640004634857,0.20259208977222443,315000000
1990-10-19,0.27901801466941833,0.28348198533058167,0.2700890004634857,0.280133992433548,0.22302933037281036,933732800
1990-10-22,0.28125,0.28125,0.2723209857940674,0.2779020071029663,0.22125229239463806,252739200
1990-10-23,0.2767859995365143,0.28125,0.2700890004634857,0.2767859995365143,0.2203638255596161,167048000
1990-10-24,0.2745540142059326,0.2767859995365143,0.26785698533058167,0.2723209857940674,0.21680894494056702,141825600
1990-10-25,0.2700890004634857,0.27901801466941833,0.264508992433548,0.26785698533058167,0.213254913687706,153462400
1990-10-26,0.265625,0.27901801466941833,0.265625,0.26785698533058167,0.213254913687706,134198400
1990-10-29,0.2700890004634857,0.2723209857940674,0.265625,0.266741007566452,0.2123664766550064,123480000
1990-10-30,0.265625,0.2745540142059326,0.2578130066394806,0.27120500802993774,0.21592046320438385,98044800
1990-10-31,0.2723209857940674,0.2845979928970337,0.2700890004634857,0.2745540142059326,0.21858686208724976,148758400
1990-11-01,0.2723209857940674,0.2767859995365143,0.265625,0.2723209857940674,0.21680894494056702,90652800
1990-11-02,0.2723209857940674,0.2890630066394806,0.2723209857940674,0.28348198533058167,0.22569483518600464,148612800
1990-11-05,0.2879459857940674,0.29910698533058167,0.2857140004634857,0.296875,0.2363576740026474,184475200
1990-11-06,0.29910698533058167,0.3080359995365143,0.296875,0.29910698533058167,0.2381347119808197,184766400
1990-11-07,0.29910698533058167,0.3013390004634857,0.29129499197006226,0.296875,0.2363576740026474,202977600
1990-11-08,0.29464301466941833,0.3125,0.29464301466941833,0.3080359995365143,0.2452436089515686,199248000
1990-11-09,0.3125,0.3191959857940674,0.3080359995365143,0.3169640004634857,0.25235167145729065,198228800
1990-11-12,0.3169640004634857,0.328125,0.31473198533058167,0.3236609995365143,0.2576834261417389,145051200
1990-11-13,0.3236609995365143,0.32589301466941833,0.3191959857940674,0.3214290142059326,0.25590652227401733,141948800
1990-11-14,0.3191959857940674,0.3325890004634857,0.3191959857940674,0.33035698533058167,0.2630144953727722,190747200
1990-11-15,0.328125,0.33035698533058167,0.3169640004634857,0.3214290142059326,0.25590652227401733,161772800
1990-11-16,0.3191959857940674,0.3214290142059326,0.31026801466941833,0.313616007566452,0.2505209445953369,183008000
1990-11-19,0.3169640004634857,0.3247770071029663,0.31473198533058167,0.3247770071029663,0.25943639874458313,223910400
1990-11-20,0.32589301466941833,0.328125,0.31473198533058167,0.3169640004634857,0.2531953454017639,153630400
1990-11-21,0.31473198533058167,0.3236609995365143,0.31026801466941833,0.32254499197006226,0.25765344500541687,123211200
1990-11-23,0.3236609995365143,0.33035698533058167,0.3214290142059326,0.3247770071029663,0.25943639874458313,53200000
1990-11-26,0.3214290142059326,0.33035698533058167,0.3214290142059326,0.328125,0.2621108889579773,81457600
1990-11-27,0.33035698533058167,0.34151801466941833,0.328125,0.3348209857940674,0.26745977997779846,164584000
1990-11-28,0.3370540142059326,0.34375,0.328125,0.328125,0.2621108889579773,174910400
1990-11-29,0.33035698533058167,0.33035698533058167,0.3236609995365143,0.328125,0.2621108889579773,126705600
1990-11-30,0.3236609995365143,0.3325890004634857,0.3236609995365143,0.328125,0.2621108889579773,121508800
1990-12-03,0.3325890004634857,0.34151801466941833,0.33035698533058167,0.3404020071029663,0.2719178795814514,165401600
1990-12-04,0.3348209857940674,0.34598198533058167,0.3348209857940674,0.34375,0.2745922803878784,152152000
1990-12-05,0.34375,0.359375,0.33816999197006226,0.358258992433548,0.28618231415748596,218388800
1990-12-06,0.3683040142059326,0.37276801466941833,0.36160698533058167,0.3683040142059326,0.2942063510417938,532246400
1990-12-07,0.3660709857940674,0.3816959857940674,0.3660709857940674,0.3794640004634857,0.3031211793422699,329660800
1990-12-10,0.37723198533058167,0.3794640004634857,0.3705359995365143,0.37276801466941833,0.2977723479270935,250588800
1990-12-11,0.3683040142059326,0.3705359995365143,0.35714301466941833,0.35714301466941833,0.28529083728790283,347883200
1990-12-12,0.3549109995365143,0.35714301466941833,0.3482140004634857,0.35379499197006226,0.28261640667915344,242356800
1990-12-13,0.3526790142059326,0.3660709857940674,0.3526790142059326,0.3638390004634857,0.2906396687030792,160731200
1990-12-14,0.359375,0.36160698533058167,0.3526790142059326,0.3560270071029663,0.2843993306159973,87068800
1990-12-17,0.3482140004634857,0.36160698533058167,0.3482140004634857,0.358258992433548,0.28618231415748596,131107200
1990-12-18,0.3660709857940674,0.3794640004634857,0.3638390004634857,0.37723198533058167,0.30133819580078125,220987200
1990-12-19,0.3794640004634857,0.3794640004634857,0.3671880066394806,0.373883992433548,0.2986637353897095,140660800
1990-12-20,0.3683040142059326,0.3973209857940674,0.3683040142059326,0.39285698533058167,0.31381967663764954,401072000
1990-12-21,0.3950890004634857,0.40401801466941833,0.38839301466941833,0.4017859995365143,0.32095226645469666,346136000
1990-12-24,0.3995540142059326,0.4017859995365143,0.39285698533058167,0.39285698533058167,0.31381967663764954,58721600
1990-12-26,0.39285698533058167,0.3950890004634857,0.3839290142059326,0.390625,0.31203678250312805,103073600
1990-12-27,0.3861609995365143,0.39285698533058167,0.3861609995365143,0.38839301466941833,0.310253769159317,97652800
1990-12-28,0.3861609995365143,0.38839301466941833,0.3816959857940674,0.3839290142059326,0.3066879212856293,63929600
1990-12-31,0.3839290142059326,0.3861609995365143,0.3816959857940674,0.3839290142059326,0.3066879212856293,44273600
1991-01-02,0.3816959857940674,0.39285698533058167,0.375,0.38839301466941833,0.310253769159317,154985600
1991-01-03,0.38839301466941833,0.3950890004634857,0.3839290142059326,0.3839290142059326,0.3066879212856293,150180800
1991-01-04,0.3839290142059326,0.3950890004634857,0.3839290142059326,0.3861609995365143,0.30847081542015076,141523200
1991-01-07,0.3839290142059326,0.40401801466941833,0.3839290142059326,0.3861609995365143,0.30847081542015076,310800000
1991-01-08,0.390625,0.391741007566452,0.3794640004634857,0.3861609995365143,0.30847081542015076,218691200
1991-01-09,0.3950890004634857,0.4107140004634857,0.390625,0.40401801466941833,0.3227353096008301,467264000
1991-01-10,0.40848198533058167,0.421875,0.40848198533058167,0.420758992433548,0.3361082375049591,435321600
