Date,Open,High,Low,Close,Adj Close,Volume
1990-02-23,0.2924109995365143,0.29910698533058167,0.2924109995365143,0.296875,0.23499345779418945,149956800
1990-02-26,0.29464301466941833,0.3058040142059326,0.29464301466941833,0.3035709857940674,0.2402936816215515,79609600
1990-02-27,0.3035709857940674,0.3058040142059326,0.29910698533058167,0.29910698533058167,0.23676034808158875,73953600
1990-02-28,0.29910698533058167,0.3035709857940674,0.296875,0.3035709857940674,0.2402936816215515,109334400
1990-03-01,0.29910698533058167,0.31026801466941833,0.296875,0.3058040142059326,0.2420613318681717,203896000
1990-03-02,0.29910698533058167,0.31026801466941833,0.296875,0.3013390004634857,0.23852697014808655,104899200
1990-03-05,0.29910698533058167,0.31026801466941833,0.29910698533058167,0.3080359995365143,0.24382798373699188,182470400
1990-03-06,0.3125,0.31473198533058167,0.3080359995365143,0.31473198533058167,0.24912841618061066,156016000
1990-03-07,0.3125,0.3214290142059326,0.3125,0.3158479928970337,0.25001177191734314,204220800
1990-03-08,0.3191959857940674,0.33035698533058167,0.3125,0.328125,0.25972965359687805,223843200
1990-03-09,0.328125,0.3348209857940674,0.3236609995365143,0.329241007566452,0.26061299443244934,230473600
1990-03-12,0.3325890004634857,0.3348209857940674,0.3236609995365143,0.327008992433548,0.2588461935520172,163956800
1990-03-13,0.32589301466941833,0.3325890004634857,0.3236609995365143,0.329241007566452,0.26061299443244934,148579200
1990-03-14,0.328125,0.3325890004634857,0.32589301466941833,0.33035698533058167,0.2614963948726654,101785600
1990-03-15,0.32589301466941833,0.3392859995365143,0.32589301466941833,0.328125,0.25972965359687805,120232000
1990-03-16,0.35714301466941833,0.3638390004634857,0.34933000802993774,0.359375,0.2844656705856323,644761600
1990-03-19,0.36160698533058167,0.3794640004634857,0.35714301466941833,0.3783479928970337,0.2994839549064636,431793600
1990-03-20,0.37723198533058167,0.3839290142059326,0.3638390004634857,0.36941999197006226,0.2924169600009918,391316800
1990-03-21,0.3683040142059326,0.37723198533058167,0.3683040142059326,0.3716520071029663,0.29418373107910156,152734400
1990-03-22,0.37276801466941833,0.37723198533058167,0.3638390004634857,0.3638390004634857,0.28799930214881897,231660800
1990-03-23,0.3683040142059326,0.3839290142059326,0.3660709857940674,0.37723198533058167,0.29860058426856995,227987200
1990-03-26,0.3794640004634857,0.3872770071029663,0.375,0.37723198533058167,0.29860058426856995,128060800
1990-03-27,0.375,0.37723198533058167,0.3683040142059326,0.375,0.29683390259742737,84604800
1990-03-28,0.375,0.376116007566452,0.3660709857940674,0.3683040142059326,0.29153361916542053,102939200
1990-03-29,0.3660709857940674,0.3705359995365143,0.3638390004634857,0.3671880066394806,0.29065021872520447,96891200
1990-03-30,0.35714301466941833,0.3660709857940674,0.35714301466941833,0.359375,0.2844656705856323,223350400
1990-04-02,0.35714301466941833,0.3627229928970337,0.3526790142059326,0.359375,0.2844656705856323,148769600
1990-04-03,0.36160698533058167,0.37276801466941833,0.36160698533058167,0.37276801466941833,0.29506710171699524,139708800
1990-04-04,0.3705359995365143,0.375,0.3638390004634857,0.3683040142059326,0.29153361916542053,149732800
1990-04-05,0.3660709857940674,0.3683040142059326,0.35714301466941833,0.359375,0.2844656705856323,108192000
1990-04-06,0.359375,0.3683040142059326,0.3549109995365143,0.3560270071029663,0.2818155586719513,118238400
1990-04-09,0.3549109995365143,0.3705359995365143,0.3526790142059326,0.3671880066394806,0.29065021872520447,105481600
1990-04-10,0.3683040142059326,0.375,0.3660709857940674,0.3683040142059326,0.29153361916542053,131320000
1990-04-11,0.3705359995365143,0.3839290142059326,0.3705359995365143,0.3794640004634857,0.3003673255443573,213158400
1990-04-12,0.3839290142059326,0.39285698533058167,0.3794640004634857,0.3861609995365143,0.30566859245300293,211803200
1990-04-16,0.38839301466941833,0.3950890004634857,0.3861609995365143,0.390625,0.30920201539993286,226889600
1990-04-17,0.3861609995365143,0.38839301466941833,0.3816959857940674,0.3861609995365143,0.30566859245300293,131107200
1990-04-18,0.3861609995365143,0.390625,0.3794640004634857,0.3861609995365143,0.30566859245300293,193446400
1990-04-19,0.37276801466941833,0.38504499197006226,0.35714301466941833,0.359375,0.2844656705856323,481476800
1990-04-20,0.36495500802993774,0.3705359995365143,0.3549109995365143,0.359375,0.2844656705856323,323523200
1990-04-23,0.359375,0.36160698533058167,0.3526790142059326,0.3549109995365143,0.2809322476387024,128352000
1990-04-24,0.35714301466941833,0.36160698533058167,0.34375,0.34598198533058167,0.27386459708213806,303732800
1990-04-25,0.34598198533058167,0.3482140004634857,0.34151801466941833,0.34598198533058167,0.27386459708213806,132574400
1990-04-26,0.3482140004634857,0.3526790142059326,0.3404020071029663,0.3470979928970337,0.2747478783130646,142161600
1990-04-27,0.3482140004634857,0.3526790142059326,0.34598198533058167,0.34933000802993774,0.27651455998420715,116412800
1990-04-30,0.3504459857940674,0.3549109995365143,0.3482140004634857,0.3515630066394806,0.2782820761203766,136393600
1990-05-01,0.3549109995365143,0.35714301466941833,0.3515630066394806,0.35379499197006226,0.2800489664077759,163609600
1990-05-02,0.3549109995365143,0.35714301466941833,0.3504459857940674,0.3549109995365143,0.2809322476387024,135430400
1990-05-03,0.3549109995365143,0.359375,0.3549109995365143,0.35714301466941833,0.28269892930984497,166308800
1990-05-04,0.35714301466941833,0.3638390004634857,0.3504459857940674,0.35714301466941833,0.28269892930984497,169534400
1990-05-07,0.3549109995365143,0.37276801466941833,0.3549109995365143,0.3705359995365143,0.29330042004585266,135990400
1990-05-08,0.3660709857940674,0.375,0.3660709857940674,0.37276801466941833,0.29506710171699524,112459200
1990-05-09,0.3716520071029663,0.375,0.3683040142059326,0.373883992433548,0.29595065116882324,97238400
1990-05-10,0.37276801466941833,0.37276801466941833,0.36160698533058167,0.36941999197006226,0.2924169600009918,179043200
1990-05-11,0.36941999197006226,0.3816959857940674,0.3638390004634857,0.38058000802993774,0.301250696182251,215241600
1990-05-14,0.3816959857940674,0.3816959857940674,0.3683040142059326,0.37276801466941833,0.29506710171699524,226385600
1990-05-15,0.36941999197006226,0.375,0.3660709857940674,0.37276801466941833,0.29506710171699524,149385600
1990-05-16,0.37276801466941833,0.37276801466941833,0.3660709857940674,0.3716520071029663,0.29418373107910156,87304000
1990-05-17,0.37276801466941833,0.37723198533058167,0.3660709857940674,0.3705359995365143,0.29330042004585266,153585600
1990-05-18,0.3683040142059326,0.3705359995365143,0.3526790142059326,0.3549109995365143,0.2809322476387024,258462400
1990-05-21,0.3526790142059326,0.35714301466941833,0.34598198533058167,0.3526790142059326,0.27994009852409363,262483200
1990-05-22,0.358258992433548,0.3705359995365143,0.35714301466941833,0.36941999197006226,0.2932283282279968,301089600
1990-05-23,0.3683040142059326,0.3794640004634857,0.3683040142059326,0.375,0.29765745997428894,207513600
1990-05-24,0.37723198533058167,0.37723198533058167,0.3705359995365143,0.375,0.29765745997428894,148131200
1990-05-25,0.3526790142059326,0.3638390004634857,0.3482140004634857,0.35714301466941833,0.2834832966327667,323321600
1990-05-29,0.35714301466941833,0.3683040142059326,0.3504459857940674,0.3660709857940674,0.29057008028030396,243208000
1990-05-30,0.3716520071029663,0.37276801466941833,0.3683040142059326,0.36941999197006226,0.2932283282279968,276819200
1990-05-31,0.3705359995365143,0.3705359995365143,0.3660709857940674,0.3683040142059326,0.29234254360198975,103084800
1990-06-01,0.36941999197006226,0.375,0.3638390004634857,0.3638390004634857,0.28879839181900024,157236800
1990-06-04,0.3638390004634857,0.3660709857940674,0.3549109995365143,0.3638390004634857,0.28879839181900024,179424000
1990-06-05,0.3660709857940674,0.3660709857940674,0.3482140004634857,0.3526790142059326,0.27994009852409363,299432000
1990-06-06,0.3482140004634857,0.3526790142059326,0.34598198533058167,0.3526790142059326,0.27994009852409363,211747200
1990-06-07,0.3526790142059326,0.3549109995365143,0.34375,0.3482140004634857,0.2763960063457489,186435200
1990-06-08,0.34375,0.34375,0.3348209857940674,0.34151801466941833,0.2710810899734497,333883200
1990-06-11,0.3370540142059326,0.3482140004634857,0.3370540142059326,0.3482140004634857,0.2763960063457489,157897600
1990-06-12,0.34933000802993774,0.36160698533058167,0.34598198533058167,0.36160698533058167,0.2870267927646637,165032000
1990-06-13,0.360491007566452,0.3638390004634857,0.3549109995365143,0.3549109995365143,0.28171172738075256,138947200
1990-06-14,0.35714301466941833,0.359375,0.3504459857940674,0.3549109995365143,0.28171172738075256,140324800
1990-06-15,0.3549109995365143,0.35714301466941833,0.34933000802993774,0.3526790142059326,0.27994009852409363,144144000
1990-06-18,0.3504459857940674,0.3526790142059326,0.3482140004634857,0.3504459857940674,0.27816784381866455,111395200
1990-06-19,0.3482140004634857,0.3549109995365143,0.342633992433548,0.35379499197006226,0.2808259129524231,157225600
1990-06-20,0.3560270071029663,0.359375,0.3549109995365143,0.35714301466941833,0.2834832966327667,154739200
1990-06-21,0.35714301466941833,0.375,0.35714301466941833,0.373883992433548,0.29677173495292664,208600000
1990-06-22,0.375,0.38058000802993774,0.3683040142059326,0.3705359995365143,0.29411420226097107,283976000
1990-06-25,0.3705359995365143,0.37276801466941833,0.359375,0.3683040142059326,0.29234254360198975,122001600
1990-06-26,0.37276801466941833,0.375,0.360491007566452,0.3627229928970337,0.28791260719299316,127254400
1990-06-27,0.3638390004634857,0.375,0.359375,0.3705359995365143,0.29411420226097107,97227200
1990-06-28,0.3816959857940674,0.3861609995365143,0.37276801466941833,0.3839290142059326,0.30474478006362915,249939200
1990-06-29,0.3839290142059326,0.40066999197006226,0.3816959857940674,0.3995540142059326,0.3171473443508148,325192000
1990-07-02,0.3973209857940674,0.3973209857940674,0.390625,0.39285698533058167,0.311831533908844,135408000
1990-07-03,0.391741007566452,0.3973209857940674,0.390625,0.39285698533058167,0.311831533908844,99500800
1990-07-05,0.390625,0.3950890004634857,0.3861609995365143,0.38839301466941833,0.30828824639320374,107464000
1990-07-06,0.38839301466941833,0.4017859995365143,0.3861609995365143,0.3995540142059326,0.3171473443508148,209059200
1990-07-09,0.4017859995365143,0.41964301466941833,0.3995540142059326,0.41629499197006226,0.33043551445007324,315459200
1990-07-10,0.41964301466941833,0.42410698533058167,0.4174109995365143,0.41964301466941833,0.3330928385257721,361424000
1990-07-11,0.4174109995365143,0.41964301466941833,0.40848198533058167,0.41964301466941833,0.3330928385257721,246153600
1990-07-12,0.4174109995365143,0.42410698533058167,0.4151790142059326,0.422991007566452,0.3357505798339844,182470400
1990-07-13,0.42410698533058167,0.4263390004634857,0.4174109995365143,0.4174109995365143,0.33132126927375793,230977600
1990-07-16,0.4174109995365143,0.420758992433548,0.40401801466941833,0.407366007566452,0.32334816455841064,179704000
1990-07-17,0.40848198533058167,0.4107140004634857,0.39285698533058167,0.3950890004634857,0.3136032223701477,136852800
1990-07-18,0.3973209857940674,0.4017859995365143,0.3839290142059326,0.3984380066394806,0.3162616491317749,288366400
1990-07-19,0.3638390004634857,0.3794640004634857,0.35714301466941833,0.37276801466941833,0.29588583111763,585984000
1990-07-20,0.375,0.3794640004634857,0.3638390004634857,0.3660709857940674,0.29057008028030396,191844800
1990-07-23,0.3660709857940674,0.37276801466941833,0.35714301466941833,0.3705359995365143,0.29411420226097107,270188800
1990-07-24,0.375,0.37723198533058167,0.3660709857940674,0.376116007566452,0.2985433340072632,193916800
1990-07-25,0.375,0.3861609995365143,0.37276801466941833,0.37723198533058167,0.2994290888309479,104921600
1990-07-26,0.37723198533058167,0.3794640004634857,0.3660709857940674,0.36941999197006226,0.2932283282279968,80337600
1990-07-27,0.3683040142059326,0.37276801466941833,0.36160698533058167,0.36941999197006226,0.2932283282279968,62316800
1990-07-30,0.3638390004634857,0.3794640004634857,0.3638390004634857,0.3783479928970337,0.30031493306159973,85456000
1990-07-31,0.3794640004634857,0.3816959857940674,0.3705359995365143,0.375,0.29765745997428894,96006400
1990-08-01,0.375,0.3816959857940674,0.3705359995365143,0.3783479928970337,0.30031493306159973,93508800
1990-08-02,0.3683040142059326,0.390625,0.3683040142059326,0.38839301466941833,0.30828824639320374,223126400
1990-08-03,0.38839301466941833,0.390625,0.3549109995365143,0.3683040142059326,0.29234254360198975,268968000
1990-08-06,0.3482140004634857,0.36160698533058167,0.34375,0.3526790142059326,0.27994009852409363,179659200
1990-08-07,0.359375,0.3627229928970337,0.34598198533058167,0.3526790142059326,0.27994009852409363,198531200
1990-08-08,0.3526790142059326,0.3638390004634857,0.3526790142059326,0.358258992433548,0.28436926007270813,102536000
1990-08-09,0.359375,0.36160698533058167,0.3504459857940674,0.3526790142059326,0.27994009852409363,96387200
1990-08-10,0.34598198533058167,0.3504459857940674,0.34151801466941833,0.34598198533058167,0.27462443709373474,102704000
1990-08-13,0.3392859995365143,0.35714301466941833,0.33816999197006226,0.3560270071029663,0.28259748220443726,156116800
1990-08-14,0.35714301466941833,0.35714301466941833,0.3504459857940674,0.3549109995365143,0.28171172738075256,98168000
1990-08-15,0.35714301466941833,0.359375,0.3504459857940674,0.3504459857940674,0.27816784381866455,92052800
1990-08-16,0.3482140004634857,0.35379499197006226,0.34375,0.34375,0.2728525996208191,123894400
1990-08-17,0.34375,0.34375,0.3191959857940674,0.32589301466941833,0.25867870450019836,246108800
1990-08-20,0.32589301466941833,0.3348209857940674,0.3236609995365143,0.328125,0.2612375020980835,75062400
1990-08-21,0.3191959857940674,0.328125,0.31473198533058167,0.3236609995365143,0.25768333673477173,161044800
1990-08-22,0.33035698533058167,0.33035698533058167,0.311383992433548,0.313616007566452,0.24968616664409637,122718400
1990-08-23,0.3058040142059326,0.3125,0.29910698533058167,0.3080359995365143,0.24524366855621338,143696000
1990-08-24,0.31473198533058167,0.3214290142059326,0.31026801466941833,0.3169640004634857,0.2523515522480011,73416000
1990-08-27,0.328125,0.3392859995365143,0.3236609995365143,0.3370540142059326,0.2683464288711548,117465600
1990-08-28,0.3348209857940674,0.342633992433548,0.3325890004634857,0.3404020071029663,0.2710118293762207,80192000
1990-08-29,0.3392859995365143,0.3404020071029663,0.328125,0.3325890004634857,0.2647915184497833,150931200
1990-08-30,0.3325890004634857,0.3348209857940674,0.3214290142059326,0.3236609995365143,0.25768333673477173,122595200
1990-08-31,0.3214290142059326,0.3325890004634857,0.3214290142059326,0.33035698533058167,0.2630145251750946,99456000
1990-09-04,0.32589301466941833,0.3348209857940674,0.32589301466941833,0.33035698533058167,0.2630145251750946,82745600
1990-09-05,0.3325890004634857,0.3325890004634857,0.3191959857940674,0.3214290142059326,0.25590646266937256,64052800
1990-09-06,0.3169640004634857,0.3214290142059326,0.31473198533058167,0.3191959857940674,0.2541286051273346,87628800
1990-09-07,0.3169640004634857,0.328125,0.313616007566452,0.3247770071029663,0.258571982383728,58172800
1990-09-10,0.33035698533058167,0.33035698533058167,0.3191959857940674,0.3191959857940674,0.2541286051273346,75980800
1990-09-11,0.3214290142059326,0.32254499197006226,0.3013390004634857,0.3035709857940674,0.24168874323368073,178270400
1990-09-12,0.3080359995365143,0.3080359995365143,0.29910698533058167,0.3035709857940674,0.24168874323368073,100408000
1990-09-13,0.3080359995365143,0.31026801466941833,0.29464301466941833,0.3013390004634857,0.23991170525550842,97260800
1990-09-14,0.29910698533058167,0.3058040142059326,0.296875,0.3035709857940674,0.24168874323368073,113915200
1990-09-17,0.3035709857940674,0.31473198533058167,0.29910698533058167,0.3013390004634857,0.23991170525550842,77672000
1990-09-18,0.3013390004634857,0.3013390004634857,0.29464301466941833,0.297991007566452,0.23724627494812012,124611200
1990-09-19,0.296875,0.3013390004634857,0.2857140004634857,0.2901790142059326,0.23102670907974243,182459200
1990-09-20,0.2879459857940674,0.2879459857940674,0.27901801466941833,0.282366007566452,0.22480642795562744,100934400
1990-09-21,0.2857140004634857,0.2901790142059326,0.2767859995365143,0.28125,0.2239178866147995,153865600
1990-09-24,0.28125,0.28125,0.265625,0.2700890004634857,0.2150319516658783,138499200
1990-09-25,0.2723209857940674,0.2745540142059326,0.2611609995365143,0.26785698533058167,0.21325495839118958,157953600
1990-09-26,0.26785698533058167,0.2723209857940674,0.265625,0.265625,0.21147795021533966,94136000
1990-09-27,0.26785698533058167,0.2723209857940674,0.25,0.25223198533058167,0.2008151113986969,142340800
1990-09-28,0.2544640004634857,0.2589290142059326,0.24330399930477142,0.2589290142059326,0.20614692568778992,176041600
1990-10-01,0.26339301466941833,0.2767859995365143,0.2611609995365143,0.2723209857940674,0.2168089598417282,155657600
1990-10-02,0.2767859995365143,0.2857140004634857,0.26339301466941833,0.264508992433548,0.2105894535779953,270984000
1990-10-03,0.265625,0.265625,0.23883900046348572,0.24107100069522858,0.19192931056022644,268240000
1990-10-04,0.23883900046348572,0.25,0.234375,0.25,0.1990380585193634,213494400
1990-10-05,0.24107100069522858,0.2566959857940674,0.24107100069522858,0.25,0.1990380585193634,99489600
1990-10-08,0.2566959857940674,0.2611609995365143,0.25223198533058167,0.26004499197006226,0.20703540742397308,61532800
1990-10-09,0.2544640004634857,0.2589290142059326,0.24776799976825714,0.25,0.1990380585193634,120579200
1990-10-10,0.24330399930477142,0.25,0.23214299976825714,0.23660700023174286,0.18837520480155945,147907200
1990-10-11,0.23883900046348572,0.24888400733470917,0.22767899930477142,0.24776799976825714,0.19726106524467468,205979200
1990-10-12,0.25223198533058167,0.2544640004634857,0.24107100069522858,0.25223198533058167,0.2008151113986969,228648000
1990-10-15,0.2544640004634857,0.2566959857940674,0.2377229928970337,0.24776799976825714,0.19726106524467468,201017600
1990-10-16,0.24553599953651428,0.24553599953651428,0.21651799976825714,0.22321400046348572,0.17771239578723907,305233600
1990-10-17,0.22544600069522858,0.23660700023174286,0.22321400046348572,0.23660700023174286,0.18837520480155945,309064000
1990-10-18,0.23660700023174286,0.2566959857940674,0.23660700023174286,0.2544640004634857,0.20259210467338562,315000000
1990-10-19,0.27901801466941833,0.28348198533058167,0.2700890004634857,0.280133992433548,0.22302928566932678,933732800
1990-10-22,0.28125,0.28125,0.2723209857940674,0.2779020071029663,0.22125236690044403,252739200
1990-10-23,0.2767859995365143,0.28125,0.2700890004634857,0.2767859995365143,0.2203637957572937,167048000
1990-10-24,0.2745540142059326,0.2767859995365143,0.26785698533058167,0.2723209857940674,0.2168089598417282,141825600
1990-10-25,0.2700890004634857,0.27901801466941833,0.264508992433548,0.26785698533058167,0.21325495839118958,153462400
1990-10-26,0.265625,0.27901801466941833,0.265625,0.26785698533058167,0.21325495839118958,134198400
1990-10-29,0.2700890004634857,0.2723209857940674,0.265625,0.266741007566452,0.21236641705036163,123480000
1990-10-30,0.265625,0.2745540142059326,0.2578130066394806,0.27120500802993774,0.21592046320438385,98044800
1990-10-31,0.2723209857940674,0.2845979928970337,0.2700890004634857,0.2745540142059326,0.218586727976799,148758400
1990-11-01,0.2723209857940674,0.2767859995365143,0.265625,0.2723209857940674,0.2168089598417282,90652800
1990-11-02,0.2723209857940674,0.2890630066394806,0.2723209857940674,0.28348198533058167,0.22569486498832703,148612800
1990-11-05,0.2879459857940674,0.29910698533058167,0.2857140004634857,0.296875,0.2363576740026474,184475200
1990-11-06,0.29910698533058167,0.3080359995365143,0.296875,0.29910698533058167,0.2381347417831421,184766400
1990-11-07,0.29910698533058167,0.3013390004634857,0.29129499197006226,0.296875,0.2363576740026474,202977600
1990-11-08,0.29464301466941833,0.3125,0.29464301466941833,0.3080359995365143,0.24524366855621338,199248000
1990-11-09,0.3125,0.3191959857940674,0.3080359995365143,0.3169640004634857,0.2523515522480011,198228800
1990-11-12,0.3169640004634857,0.328125,0.31473198533058167,0.3236609995365143,0.25768333673477173,145051200
1990-11-13,0.3236609995365143,0.32589301466941833,0.3191959857940674,0.3214290142059326,0.25590646266937256,141948800
1990-11-14,0.3191959857940674,0.3325890004634857,0.3191959857940674,0.33035698533058167,0.2630145251750946,190747200
1990-11-15,0.328125,0.33035698533058167,0.3169640004634857,0.3214290142059326,0.25590646266937256,161772800
1990-11-16,0.3191959857940674,0.3214290142059326,0.31026801466941833,0.313616007566452,0.25052085518836975,183008000
1990-11-19,0.3169640004634857,0.3247770071029663,0.31473198533058167,0.3247770071029663,0.2594364583492279,223910400
1990-11-20,0.32589301466941833,0.328125,0.31473198533058167,0.3169640004634857,0.25319528579711914,153630400
1990-11-21,0.31473198533058167,0.3236609995365143,0.31026801466941833,0.32254499197006226,0.25765347480773926,123211200
1990-11-23,0.3236609995365143,0.33035698533058167,0.3214290142059326,0.3247770071029663,0.2594364583492279,53200000
1990-11-26,0.3214290142059326,0.33035698533058167,0.3214290142059326,0.328125,0.2621108293533325,81457600
1990-11-27,0.33035698533058167,0.34151801466941833,0.328125,0.3348209857940674,0.2674597501754761,164584000
1990-11-28,0.3370540142059326,0.34375,0.328125,0.328125,0.2621108293533325,174910400
1990-11-29,0.33035698533058167,0.33035698533058167,0.3236609995365143,0.328125,0.2621108293533325,126705600
1990-11-30,0.3236609995365143,0.3325890004634857,0.3236609995365143,0.328125,0.2621108293533325,121508800
1990-12-03,0.3325890004634857,0.34151801466941833,0.33035698533058167,0.3404020071029663,0.27191784977912903,165401600
1990-12-04,0.3348209857940674,0.34598198533058167,0.3348209857940674,0.34375,0.2745923101902008,152152000
1990-12-05,0.34375,0.359375,0.33816999197006226,0.358258992433548,0.2861822843551636,218388800
1990-12-06,0.3683040142059326,0.37276801466941833,0.36160698533058167,0.3683040142059326,0.2942064702510834,532246400
1990-12-07,0.3660709857940674,0.3816959857940674,0.3660709857940674,0.3794640004634857,0.3031211793422699,329660800
1990-12-10,0.37723198533058167,0.3794640004634857,0.3705359995365143,0.37276801466941833,0.2977724075317383,250588800
1990-12-11,0.3683040142059326,0.3705359995365143,0.35714301466941833,0.35714301466941833,0.2852909564971924,347883200
1990-12-12,0.3549109995365143,0.35714301466941833,0.3482140004634857,0.35379499197006226,0.2826162874698639,242356800
1990-12-13,0.3526790142059326,0.3660709857940674,0.3526790142059326,0.3638390004634857,0.2906396985054016,160731200
1990-12-14,0.359375,0.36160698533058167,0.3526790142059326,0.3560270071029663,0.2843993306159973,87068800
1990-12-17,0.3482140004634857,0.36160698533058167,0.3482140004634857,0.358258992433548,0.2861822843551636,131107200
1990-12-18,0.3660709857940674,0.3794640004634857,0.3638390004634857,0.37723198533058167,0.3013380467891693,220987200
1990-12-19,0.3794640004634857,0.3794640004634857,0.3671880066394806,0.373883992433548,0.298663854598999,140660800
1990-12-20,0.3683040142059326,0.3973209857940674,0.3683040142059326,0.39285698533058167,0.31381967663764954,401072000
1990-12-21,0.3950890004634857,0.40401801466941833,0.38839301466941833,0.4017859995365143,0.3209521770477295,346136000
1990-12-24,0.3995540142059326,0.4017859995365143,0.39285698533058167,0.39285698533058167,0.31381967663764954,58721600
1990-12-26,0.39285698533058167,0.3950890004634857,0.3839290142059326,0.390625,0.3120367228984833,103073600
1990-12-27,0.3861609995365143,0.39285698533058167,0.3861609995365143,0.38839301466941833,0.3102537989616394,97652800
1990-12-28,0.3861609995365143,0.38839301466941833,0.3816959857940674,0.3839290142059326,0.3066878020763397,63929600
1990-12-31,0.3839290142059326,0.3861609995365143,0.3816959857940674,0.3839290142059326,0.3066878020763397,44273600
1991-01-02,0.3816959857940674,0.39285698533058167,0.375,0.38839301466941833,0.3102537989616394,154985600
1991-01-03,0.38839301466941833,0.3950890004634857,0.3839290142059326,0.3839290142059326,0.3066878020763397,150180800
1991-01-04,0.3839290142059326,0.3950890004634857,0.3839290142059326,0.3861609995365143,0.3084709942340851,141523200
1991-01-07,0.3839290142059326,0.40401801466941833,0.3839290142059326,0.3861609995365143,0.3084709942340851,310800000
1991-01-08,0.390625,0.391741007566452,0.3794640004634857,0.3861609995365143,0.3084709942340851,218691200
1991-01-09,0.3950890004634857,0.4107140004634857,0.390625,0.40401801466941833,0.3227352201938629,467264000
1991-01-10,0.40848198533058167,0.421875,0.40848198533058167,0.420758992433548,0.3361082077026367,435321600
